Gene Group,M/L MOCK R1 0h,H/L MOCK R1 0h,M/L LPS R1 0h,H/L LPS R1 0h,M/L MOCK R2 0h,H/L MOCK R2 0h,M/L LPS R2 0h,H/L LPS R2 0h,M/L MOCK R1  0.5h,H/L MOCK R1  0.5h,M/L LPS R1  0.5h,H/L LPS R1  0.5h,M/L MOCK R2  0.5h,H/L MOCK R2  0.5h,M/L LPS R2  0.5h,H/L LPS R2  0.5h,M/L MOCK R1 01h,H/L MOCK R1 01h,M/L LPS R1 01h,H/L LPS R1 01h,M/L MOCK R2 01h,H/L MOCK R2 01h,M/L LPS R2 01h,H/L LPS R2 01h,M/L MOCK R1 02h,H/L MOCK R1 02h,M/L LPS R1 02h,H/L LPS R1 02h,M/L MOCK R2 02h,H/L MOCK R2 02h,M/L LPS R2 02h,H/L LPS R2 02h,M/L MOCK R1 03h,H/L MOCK R1 03h,M/L LPS R1 03h,H/L LPS R1 03h,M/L MOCK R2 03h,H/L MOCK R2 03h,M/L LPS R2 03h,H/L LPS R2 03h,M/L MOCK R1 04h,H/L MOCK R1 04h,M/L LPS R1 04h,H/L LPS R1 04h,M/L MOCK R2 04h,H/L MOCK R2 04h,M/L LPS R2 04h,H/L LPS R2 04h,M/L MOCK R1 05h,H/L MOCK R1 05h,M/L LPS R1 05h,H/L LPS R1 05h,M/L MOCK R2 05h,H/L MOCK R2 05h,M/L LPS R2 05h,H/L LPS R2 05h,M/L MOCK R1 06h,H/L MOCK R1 06h,M/L LPS R1 06h,H/L LPS R1 06h,M/L MOCK R2 06h,H/L MOCK R2 06h,M/L LPS R2 06h,H/L LPS R2 06h,M/L MOCK R1 09h,H/L MOCK R1 09h,M/L LPS R1 09h,H/L LPS R1 09h,M/L MOCK R2 09h,H/L MOCK R2 09h,M/L LPS R2 09h,H/L LPS R2 09h,M/L MOCK R1 12h,H/L MOCK R1 12h,M/L LPS R1 12h,H/L LPS R1 12h,M/L MOCK R2 12h,H/L MOCK R2 12h,M/L LPS R2 12h,H/L LPS R2 12h,M/L MOCK R1 24,H/L MOCK R1 24,M/L LPS R1 24,H/L LPS R1 24,M/L MOCK R2 24,H/L MOCK R2 24,M/L LPS R2 24,H/L LPS R2 24
Igf2r,3.620361215,1.320524072,3.620361215,1.320524072,2.311442768,0.364074909,2.311442768,0.364074909,4.633416147,1.925982942,4.088726962,0.482291667,2.49921871,1.252610441,2.409785423,0.815545215,3.636196025,1.18003065,3.626610348,1.292827992,2.400224276,0.921637634,2.418269103,2.092236839,4.677869223,1.740365159,5.131113944,2.888446668,2.097685218,0.672579507,2.412991612,0.516359807,3.447420056,1.306912501,3.560946789,10.24571741,2.15942747,0.949678705,2.020052799,1.549606446,3.668309757,6.142859095,3.230153695,0.861169614,2.236662178,1.343001669,2.181346086,NA,3.037768255,1.064591925,3.324226108,1.082825431,2.175452559,1.699797094,2.057986472,0.505091142,3.315689268,1.009775351,3.174733269,1.303711155,2.314194699,0.880337089,2.519794915,0.695127963,3.042750685,2.058312951,2.915922098,1.696628988,1.961108485,0.702935166,1.818049873,0.520249212,2.46850259,1.973833715,2.417089815,1.616228191,1.726334829,0.770083247,2.078252986,0.627928445,2.49513218,2.901244221,2.027112378,2.488529622,2.529277068,3.48683774,1.639174482,2.311149762
Acads,167.7717508,28.20161104,167.7717508,28.20161104,190.2609812,22.66284755,190.2609812,22.66284755,189.6774059,26.68984456,195.5600175,26.39356826,200.2830374,20.82518406,218.3792029,22.12948997,181.0807583,23.12611135,179.8005856,21.92011943,209.6885462,26.01928426,199.6203659,21.9907826,195.633005,26.46778873,177.4195393,33.61194667,237.8560607,28.40307471,200.133555,26.86220938,201.1044632,23.83922735,190.9579402,29.2461262,230.2793441,29.19492548,206.7169182,27.43389409,201.8512658,29.37161738,188.570502,22.71663596,216.795513,31.39187238,212.1319982,28.73087348,198.6376741,34.91242049,195.9400112,34.37809481,224.7503691,32.88135692,209.0451756,25.27726907,221.7852248,27.14164399,196.8655189,28.04916081,225.5858988,34.43868929,203.9761027,32.48486881,200.2993999,41.4216355,175.8617916,35.46540064,229.4854823,37.17847124,180.2998079,26.82901945,208.3514294,52.4569392,161.6592002,44.81440881,234.7111938,35.22606776,165.4484154,28.00049608,236.2642845,73.73585801,157.5529459,47.00041445,253.4632635,58.56444391,175.9090232,36.86914858
Bax,306.0494489,29.32035365,306.0494489,29.32035365,325.4668725,45.28661242,325.4668725,45.28661242,292.9969099,46.52413924,329.5616038,46.24072858,331.9369781,42.47706486,318.6842171,47.37568037,370.7768684,46.93823582,353.7941711,48.23623471,391.3542416,51.97344004,334.0190131,38.46402708,366.7785543,61.95535079,345.7925053,52.25299784,322.0178496,39.37853644,417.5083061,62.58204955,336.8568437,52.45459366,383.993477,49.74975899,326.1179086,47.23834413,388.8726531,51.54645117,356.1789546,52.98123803,391.1802045,49.33682145,371.041303,57.38081179,388.7363669,63.20742422,312.849853,30.70160686,334.1241507,52.85267293,328.6505458,43.2749738,397.4047599,62.44876892,312.8372379,52.13455405,355.022653,57.70741987,292.3466412,56.36104236,313.8610665,60.44360261,270.3585418,42.38531375,335.4227459,54.10337119,397.681337,71.8636848,357.5323905,76.4904109,284.037295,51.49841815,327.3713329,62.50299567,367.4754662,86.4261134,267.0511813,56.37950345,255.3481686,94.82865641,293.6562736,102.9296645,289.9995024,90.52557357,312.11959,103.8622139
Cnn2,127.7446024,13.60710866,127.7446024,13.60710866,128.5317641,12.84397765,128.5317641,12.84397765,132.4227844,24.3656044,137.4780164,14.96526226,135.7681116,14.27237368,146.1399417,21.48236302,126.565705,14.30302395,135.401076,17.35402539,143.5642254,19.06453767,141.0637287,14.98196783,131.1747455,17.29709279,121.0371142,13.76153108,132.6626094,28.54789643,128.0340951,18.45774383,123.8285187,16.71194076,121.0470285,13.43056657,128.8129972,22.22309646,131.885262,20.17970984,115.1329391,18.93992944,122.7159311,14.37646766,109.8563467,16.60338306,126.7750131,23.31657458,121.5165693,28.40020744,118.7577229,16.1810431,105.7926862,16.43256028,136.4366965,19.59462188,111.4701986,23.32793747,113.3136002,18.80016808,116.0028077,14.81419483,111.1437877,16.57445754,101.4395963,16.81762084,108.0493252,19.35470711,84.76898607,19.5981174,103.4345778,25.97898156,95.95225466,28.4300465,95.03605793,30.20941537,88.59578532,23.05916375,98.87454644,21.62242323,61.57522417,24.28370424,78.40317461,42.7711595,52.5056753,29.85362712,79.04093436,39.95150159
Eps8,11.48385093,2.492849692,11.48385093,2.492849692,11.88879322,2.829527448,11.88879322,2.829527448,12.06006122,1.577713937,12.53406,1.966269807,10.17603692,4.407983518,7.731340978,1.902558506,10.30471485,2.434668227,12.3431473,2.594170569,10.91897868,3.155798067,8.198666108,2.617999123,12.24292653,2.598777387,13.26829356,3.994921038,10.91078821,6.613981393,11.51856923,4.896997437,10.73762529,3.081244838,13.14114915,4.864683925,7.19431761,2.238849593,7.584434889,1.188986862,13.12797522,4.538751156,12.17509811,4.02727845,6.61183974,1.498768039,7.607880601,0.744521851,10.55825357,11.12870035,13.97378343,4.696992695,7.124067549,1.01220861,10.04254371,2.510711425,9.50914209,1.891940498,10.07933695,2.437137654,11.25800704,3.264570457,11.0475424,3.445817463,12.54439245,3.228039782,9.391811416,5.623905195,7.451594641,3.685600423,13.73361033,1.897348598,48.87499182,5.962983712,12.44658185,9.38716622,7.533568748,1.537573278,9.532186303,1.461467549,35.51839459,36.50014686,17.39842009,4.000277059,4.410743036,2.362315745,5.627058968,2.079782246
Runx3;Runx2,5.344941743,NA,5.344941743,NA,6.128878914,NA,6.128878914,NA,5.774948081,2.55074218,6.486746296,2.396849219,7.275267315,1.819038732,7.858207241,1.785704497,6.512400902,1.7443718,6.631666638,2.243977304,7.455955496,1.438532137,7.49226376,1.472232618,NA,NA,6.589611975,1.76057022,NA,NA,6.684678578,0.960451215,6.346671489,2.425488315,NA,NA,9.11249384,1.466083763,8.051037787,0.935408853,5.419924123,1.03471083,NA,NA,7.090537199,1.091478745,7.104318112,0.91977997,4.730820834,2.540442022,5.034026613,1.799089841,7.479910381,1.404177017,6.29834268,1.144215218,2.240239162,NA,5.186004447,1.922485643,6.151376589,1.455971299,2.589814677,NA,NA,NA,2.138625776,2.961669972,6.884489239,1.503043478,1.760875216,NA,1.986470342,2.099106847,NA,NA,NA,NA,6.604128381,1.506160504,NA,NA,NA,NA,NA,NA,2.962129764,4.158516913
Cd36,48.40879653,9.956243786,48.40879653,9.956243786,46.68658901,13.15726335,46.68658901,13.15726335,59.1490461,19.79844614,56.31962025,21.39519599,46.35995481,13.37584007,47.96339143,11.92267931,55.30717889,14.20023092,56.63174728,10.85279058,42.93128011,10.85793616,43.90761882,7.28912621,65.34568013,7.702964011,60.07125405,7.397375699,36.51435613,13.59509311,49.75609458,8.642357889,51.18145361,11.90645446,66.3657005,11.56915902,40.20377927,16.33122931,39.05941945,7.927490133,58.89927604,10.24634306,58.2964318,8.247558518,42.14519115,12.89573704,46.9760223,13.36531155,52.73786177,23.42919338,51.23572472,28.49803833,43.16529932,17.33831521,40.94565376,13.74184279,54.4634953,16.96014459,45.0454853,13.00229674,42.24434782,16.18507343,42.09906829,15.89422631,58.04184121,37.60196463,39.46473692,26.85041554,40.9490377,27.30746398,35.00317049,16.74295467,45.61274921,46.99484033,43.90800173,30.00234844,39.6393178,37.61079566,31.70363311,20.6041982,83.83742505,144.6083113,32.89292578,34.37352245,46.4270858,102.0957148,22.70016819,28.13020843
Ssrp1,34.20143578,15.08594984,34.20143578,15.08594984,32.44268381,6.02553869,32.44268381,6.02553869,34.08480281,6.016329347,37.28083931,5.628038852,32.19793895,5.994654215,34.12781571,8.935350258,34.60907638,12.52568208,38.21245892,11.84729085,36.289308,5.942056679,37.38424018,5.615314888,38.48989113,8.363986733,38.82189952,9.833380566,34.47957652,8.161975368,32.20112672,7.897683936,39.02799212,9.992152177,36.33551656,7.697203458,37.45114769,6.941865202,34.56371011,5.859366652,33.94844328,6.616712272,38.20027619,8.390710834,35.08465459,6.981303502,36.27896168,6.909981466,38.56925714,7.930029441,40.78096478,6.433451841,38.73802705,8.673300783,30.32360881,6.708209478,37.10299684,23.67988169,33.22073371,18.77923711,30.9125815,5.643175683,35.24293844,4.832931892,31.64682852,6.878245059,32.12887572,10.99689059,34.57163728,8.605465559,29.36034955,7.027888355,35.17852632,11.68015906,28.32636599,18.80307118,33.83236,5.965486643,22.71786628,14.50409288,25.9455569,7.699758799,20.09404355,11.17379902,25.01293748,10.53437888,20.6454614,15.28833014
B4galnt1,18.66072553,5.042623715,18.66072553,5.042623715,10.59641182,1.603133731,10.59641182,1.603133731,21.52819552,4.573270215,27.82110218,3.677107416,10.25092406,1.149761006,12.06641902,1.423498262,24.73730382,4.097044168,26.05492332,4.850337884,10.82063142,2.268741892,11.25485795,1.133780624,24.48805093,2.119023597,23.97321793,1.241146029,9.147914889,2.445410575,11.13294258,1.190111102,25.45122522,1.732679102,24.27608595,1.407388718,10.19005528,1.331988245,11.86234655,2.30618739,24.4717439,2.499482151,22.83954182,1.970746189,11.00251285,1.97944125,12.65836087,2.185074198,19.94625231,5.528815483,22.88453964,3.396979384,11.46776799,2.82880354,11.26945669,1.611610633,21.33825404,2.568476068,18.53498523,3.304417472,10.73153213,5.647197973,11.35370546,2.848111002,22.28628084,5.812173238,22.61734872,2.829568813,11.21784773,3.729676828,8.167100356,2.478607728,22.24212498,5.843843083,20.41368293,4.491701017,8.15792386,1.692839887,7.430544733,1.775562523,20.6918763,9.556780083,15.23226323,2.943786725,10.81858224,7.376672222,8.309723379,3.380590623
Rbm15,5.422192877,2.092744389,5.422192877,2.092744389,4.952958748,4.932332368,4.952958748,4.932332368,5.493505033,1.858642872,7.63513833,0.807800861,6.223674787,1.485769953,7.362375019,2.141647873,5.23490754,0.75408727,6.345362604,4.177652471,6.002352784,1.211829873,6.728494999,3.688049837,5.611283507,0.576938147,5.713746148,2.098209755,6.68067362,6.248246596,6.143568955,3.013077101,6.768318405,0.848143345,5.896150856,1.498608591,6.739618174,1.379722328,6.850261604,1.396813302,6.033408953,0.897948567,5.890810355,0.942090151,5.959627276,1.381215159,6.247872136,1.672250415,6.684797198,0.804857609,6.570247096,3.293454296,6.660046017,2.756558245,6.410575241,1.834013561,6.190643616,2.263447866,5.953416645,1.77229717,6.9579348,1.054414478,6.287161468,2.932604805,6.335259259,3.466200594,6.289744797,2.540417599,5.71985378,3.569001215,6.386337324,2.273575782,6.093810666,1.300374931,5.842584429,1.850789087,6.847674449,1.111620661,5.129216734,0.749478416,5.295974833,1.855251459,4.911591727,2.667874239,6.196537045,3.123535991,5.500129347,1.994708538
Ppp4r2,25.39693619,4.625059101,25.39693619,4.625059101,16.28808971,4.907781101,16.28808971,4.907781101,25.70119407,7.034154768,18.74703101,7.938342349,14.69786283,1.804827568,13.87638671,6.10008449,24.74471333,7.718541022,24.87833574,4.530659934,14.78277564,1.366933723,15.92540147,7.942370584,20.80573889,9.355759872,19.36505907,4.679953468,15.11613161,3.305924567,15.97407466,2.445557418,19.8617637,5.544317651,20.19789337,8.335169515,15.47798923,2.333970633,14.15707959,2.529065434,18.19886573,7.96939473,20.50771588,5.212044803,11.88899616,2.600215572,12.70445747,3.714506099,22.85559434,4.743606865,23.60349059,9.335071259,12.52673427,2.988813111,12.6764067,4.889818666,24.00185964,8.557517842,22.50140434,9.479307076,13.24031502,3.527206192,11.0765915,4.195191986,19.96289842,6.264433899,17.68385663,11.81931621,9.675748034,5.521705881,13.2715724,6.865491176,16.71822823,7.707795535,17.65209856,13.37654162,10.83831428,4.871918088,10.54064492,8.109921793,15.25221619,10.17725358,12.3575669,15.42274966,14.75146882,5.687608081,7.044409718,7.796547655
Npepps,166.2349496,16.6627747,166.2349496,16.6627747,158.7110204,17.19920315,158.7110204,17.19920315,163.3431157,23.49793814,160.1230082,16.48371375,157.9660373,16.37946387,131.7573726,14.37089888,167.1160556,17.17076444,157.3384909,15.64553173,158.5741846,16.54745056,138.7663968,18.99534565,166.0266907,18.30959504,154.7043364,14.40233055,154.0463659,17.1643758,159.8625125,16.72972393,159.1292175,14.98992665,157.90254,14.10774398,142.8192308,14.74874794,155.3840885,17.65903772,155.7254638,17.84789492,167.0652567,17.95196918,156.1132009,19.9184888,143.9467157,18.70738214,155.0068328,26.42864123,160.6493119,21.5124606,149.8354494,21.03888225,153.0960525,19.05119971,162.4411649,20.44372823,163.070541,17.67930374,155.9735545,20.19156617,153.982207,19.27280601,158.6218398,26.89138547,163.0367155,21.95491073,143.0175419,20.35092934,155.9137026,21.11670578,160.2118527,28.16543473,153.0898432,20.58826666,143.2021265,20.17972507,153.8374648,19.73276306,135.389412,26.6889654,138.2569906,36.43994706,120.7504476,23.06171913,137.7768505,33.54033253
Mocos,7.463252259,3.064225252,7.463252259,3.064225252,10.29106225,2.529066727,10.29106225,2.529066727,8.211070937,0.993019072,9.350109209,1.494327232,9.639674286,2.709230136,9.098248519,3.245564712,7.804251971,2.477716242,9.090091379,4.469599016,8.68888165,3.089837541,8.841973466,3.656394263,7.986607268,5.838666561,8.351191507,3.713256209,8.481602476,2.94600858,8.449888547,4.273513578,9.058076773,1.647886238,9.498674481,1.68034221,8.784070606,2.807360876,9.290797643,1.711346629,6.862426246,2.086665793,8.919869134,2.86624646,8.971394046,1.430057943,8.935905628,2.271253399,8.374883633,5.506934796,7.906865061,2.631371653,8.049177257,3.014520159,8.890069,3.314704386,6.904876832,2.4161576,6.941384499,1.998969578,9.435466574,3.515656305,10.15685779,3.381724763,10.13785226,3.182631265,8.928797064,4.220988349,8.313499761,2.512636996,8.530292417,2.321051094,8.057088641,4.57610178,8.444495497,2.890825435,7.960702861,3.543056106,7.275892955,2.878615491,5.862969211,10.75582907,6.07385681,3.642284958,5.206172191,6.692074059,6.905628233,4.385004194
Nsun2,70.14517083,13.30189446,70.14517083,13.30189446,65.16674372,10.55650889,65.16674372,10.55650889,70.49281278,14.12492352,67.9865908,13.11605405,64.78812134,8.143097746,68.75051853,12.40022357,74.00586876,14.57103653,69.16916041,13.08272767,63.99831434,8.147733915,66.7293394,12.35853576,72.3989804,13.83312872,68.34162767,9.272468324,65.20777462,8.434145859,65.82713881,8.864921472,69.97416042,12.97571596,70.28220185,17.45505471,62.56056063,10.15233521,61.61328275,9.821366755,70.16246174,15.53284096,69.30178283,14.16398638,63.56781619,12.07097847,62.40745032,10.39020885,69.81396067,12.52732997,72.23302059,10.43614958,59.35336333,10.36411669,62.4186679,10.32286023,74.48735646,18.05409369,76.56252443,12.55230464,73.41209244,10.91323412,66.85018167,9.192335255,66.66177618,11.17521748,66.02297941,10.29051666,56.99702914,9.230423764,61.54873361,9.425382066,64.79411987,11.60436134,64.63606151,11.02003552,56.17231639,12.08705723,57.69351417,9.924702251,55.58188262,16.18514443,54.57165285,18.80949827,48.55567772,16.79945676,51.95692122,15.53789775
Hnrnpab,1025.761445,101.6516034,1025.761445,101.6516034,825.0430958,99.24023883,825.0430958,99.24023883,922.9838797,67.90736049,924.3457654,70.63591624,863.8166968,89.15803161,873.7256535,66.28993129,977.9681907,77.0045276,934.3665315,80.97677299,841.6611684,96.16479126,866.8469054,99.84429712,1039.422518,107.8374675,1054.732859,74.66267688,853.8673548,91.38705721,905.7850201,64.76242039,983.4056176,111.075566,1063.438765,113.6715609,916.4862439,81.36419068,910.806657,64.12307804,1013.162109,99.15398265,1057.253218,118.1063781,880.0691891,90.1057289,852.1101823,89.34000819,1006.026721,90.23113962,1053.262574,101.5381365,894.3405607,80.78898254,940.4330354,82.10841864,982.7444334,99.8460063,1022.09235,100.7306851,914.6537139,61.59969928,902.3677968,101.4957383,928.1201835,110.7792286,971.3018714,149.4548338,833.296047,95.70447715,824.6879038,102.4101446,894.5913488,135.4101114,961.6115199,145.0898468,783.3258263,98.24309406,808.6162015,117.7260021,742.0384785,195.0223513,769.7546317,204.6880799,684.0460601,185.60435,652.0456236,167.3149883
Parp14,7.018479544,5.552953879,7.018479544,5.552953879,11.98448338,7.706707641,11.98448338,7.706707641,7.414707851,3.537719722,7.071638255,6.012604017,11.76632186,8.182195405,10.68845491,7.973865102,6.764696161,5.758910776,7.269074835,6.589760837,11.26240457,6.329707612,11.58211962,7.123606447,6.69496769,3.827451445,6.703471756,5.054289339,11.22604536,7.120806386,11.0482118,4.960013583,6.731224916,4.426329208,6.29362656,5.720889136,10.08904428,5.271324723,10.03867498,6.884785692,6.234692065,5.516864038,6.179589845,9.018943906,9.351295582,4.779467181,9.234324988,14.79591145,7.518217797,9.637897701,6.584837119,13.93825681,9.407403474,5.801057001,9.180412299,22.13247175,6.1048012,6.87770459,6.362371084,19.07942628,9.614000557,5.371494207,8.368568132,27.73679655,7.679499266,6.052876115,6.051238876,26.19613875,8.221235406,7.44639613,8.15827181,39.62653892,6.063854426,5.763207062,6.070771498,28.57521184,7.43816452,6.100641539,6.034674232,42.45252343,7.870752457,6.376907612,5.669134755,33.17914811,6.238907475,6.845587444,6.412434773,49.77250164
Malt1,24.63060938,5.32242741,24.63060938,5.32242741,24.23430419,6.2213253,24.23430419,6.2213253,21.2948546,9.098645746,20.58876818,8.489473894,22.51500319,4.281458006,19.60867584,5.841553053,22.65165815,6.345464999,20.69714724,9.462634381,21.68749763,4.780595818,19.46733917,4.313881316,21.83364367,11.35782469,20.3938385,7.422734853,20.48246238,5.658306648,22.0785134,4.941846033,18.49192578,10.09129258,20.8990554,8.24635765,19.4764814,5.285700807,22.46398806,11.19578052,20.70770299,6.757282757,21.80556573,17.9726842,19.79354668,10.7895572,19.49792975,15.3177764,18.33798859,11.59158967,20.1773791,19.58095471,18.37925411,12.67290318,18.7352093,23.36594564,18.15294085,8.846260037,24.91867004,27.99917196,17.66424724,4.832243652,20.05925836,25.78067973,18.33212177,10.39493364,17.87886495,38.77754616,16.88276753,8.83359074,19.19883403,47.11356018,17.06542596,13.081626,18.28961556,49.72513873,14.76796198,10.93675796,18.29464903,44.18693213,12.40958833,11.93493875,18.74833244,50.06863981,12.6140563,9.15972778,16.67526851,49.10602384
Pi4k2a,13.12866884,1.290350658,13.12866884,1.290350658,12.9555994,2.6510865,12.9555994,2.6510865,15.40486041,3.152807415,15.68524896,4.894767057,14.6107036,1.934864133,15.94962118,4.732021001,13.91665601,3.708736105,12.60456251,5.003373712,13.53333617,0.791604546,15.19920349,8.410277291,14.72077251,3.563756514,14.61949419,3.802542679,15.1194057,4.463951937,15.33694424,7.11331547,14.20274331,4.8138952,13.7620719,4.605046907,15.71046535,2.62241502,9.606003584,0.941670881,17.16263786,1.763947055,11.99016148,3.567054791,16.14750589,2.956084534,12.93218782,4.246816719,13.95704904,3.330290173,13.01852388,5.496901108,16.23230378,5.670403619,13.37005341,6.058491697,14.39725391,3.562932393,11.7412338,5.776564798,16.05536309,2.919932024,12.97444519,5.271391908,14.25180142,3.495061671,11.48656201,6.363612577,14.08481503,4.889607937,12.05948068,6.028651172,14.19478731,4.25327419,11.27322994,8.841728786,16.30616771,6.327986362,10.89666007,5.452528253,20.11109117,10.08272273,10.63775093,8.995750271,21.66313606,12.28358165,10.0194327,7.269297294
Hsdl2,19.8197355,5.060005985,19.8197355,5.060005985,30.88858982,5.798113514,30.88858982,5.798113514,21.18555069,5.878075063,24.22342733,10.9193328,33.05633337,3.427165832,28.03611767,4.096158064,21.57564771,4.419262594,22.50213391,7.156383992,25.06254168,5.080954798,26.98329626,4.195548933,22.16815263,8.907474449,21.16388315,6.391852498,31.23336472,3.113070997,25.78703603,4.797534335,22.85457161,8.557753706,20.75678689,5.475254956,27.53392644,4.065489313,23.67751516,5.735919072,22.82972757,6.533053941,22.96623601,6.61751016,26.32962699,6.876136745,27.10928947,6.586085053,28.83207217,5.935587761,28.13485541,4.918670728,26.21869346,5.695301908,26.08545992,9.090847686,21.18314717,5.455618775,20.68343477,4.963093558,37.0069406,12.75024256,29.11137413,7.15960043,28.90458462,5.873881632,19.69383679,6.968796097,26.18257505,5.876007337,22.20884479,6.592321719,29.27242704,6.781215346,17.85432206,6.148837941,30.16178932,4.984375133,20.40908995,3.855280598,27.26773974,6.722771216,20.27737304,4.447734439,34.09197374,14.83443632,21.47351147,13.79165238
Hddc2,22.60997893,1.827982221,22.60997893,1.827982221,26.58337522,1.183590934,26.58337522,1.183590934,22.23789948,1.548321699,22.74884246,NA,26.89395385,1.97576196,27.36719762,1.393565133,22.06496151,1.49154225,21.39335575,1.719123655,26.34722965,1.103880972,26.50081611,1.431345713,21.36864867,1.69762752,22.09555787,1.860978181,26.57570854,2.847013339,27.52861667,1.227208193,21.6258912,1.464666654,22.51929829,1.645964852,27.76215641,1.354790104,27.35704553,2.735208909,21.2199534,3.107248173,22.13805429,1.206080779,25.9136925,1.595349108,25.90456315,1.994723997,21.07548951,2.072709251,21.80693854,2.082443543,24.79029103,1.931830698,24.74242677,3.779664594,21.71790789,2.997222212,21.062161,1.686714488,25.06766378,3.35115362,25.27534425,3.423621333,21.33758541,3.012125895,21.33287115,2.067748711,23.77314031,2.238720095,23.71573245,1.75247108,24.29316101,2.912060388,20.38040408,2.51855107,23.4969833,2.788135512,23.42058718,1.080835678,14.36318495,3.291179486,19.78920519,2.583702407,16.38720071,3.558339621,23.09393233,1.848040904
